Population,HPIQuartile,Vaccinated
4194,3,3114.6687361210174
4460,3,3344.4160160290617
4364,2,3790.7836273225107
3458,3,2580.0264340982403
4393,3,3305.2358300569936
1780,1,1350.18105554642
5808,1,3637.343065661059
3361,2,2438.855797725279
3753,1,3000.5761773996624
3041,4,2580.8073983829267
5182,3,3974.9588085863747
4911,4,4175.053047862834
4192,2,3310.555713745498
982,0,735.470710009942
5835,2,4241.996813103369
3361,3,2670.506559752358
3527,1,1616.262556653972
3240,2,1840.800629546076
1085,0,767.5073825967436
3094,1,1463.6373392807593
5010,2,3170.51406456112
5149,2,3860.0222613099854
765,0,625.5039784779141
4772,1,3632.6833223711883
3569,1,2693.5000738517524
1684,2,1223.9131355984866
4619,1,3266.1393528096182
6574,2,4433.855191557848
4485,1,3038.075759897091
5714,1,4170.503975834101
3966,1,2824.0665873923554
1340,2,1091.3120577625084
5889,2,4326.502995493594
3020,4,2568.5487349558375
5760,4,4861.360808099782
4239,4,3603.7360615955918
4023,3,3038.5213752425498
2013,4,1714.8874148410457
4993,4,4247.488552674862
4790,4,4071.790294029553
2928,4,2418.1952918591314
2014,3,1569.7426628700039
5487,4,4543.207032097113
4856,4,4129.830902018612
6015,4,4821.560984119824
1859,0,1307.217141969244
1243,0,857.245336401802
117,0,86.29476592066663
2894,4,2342.3093748489755
3487,4,2974.0077576993635
4577,1,3472.7305844729135
3372,3,2693.077756589016
4396,3,3522.311215345272
4301,1,2778.7881151798038
4059,1,2799.9472990928703
4714,2,3738.0165615004976
4271,1,3672.424994709936
4404,1,3147.2639253279217
4463,1,3434.179700147554
4611,1,3381.9506780660463
3653,1,2753.739094186323
73,0,58.392373896193234
2185,1,1466.1737227577487
4664,1,3243.5392740966913
2621,1,1920.2501779605484
3135,1,2157.5862968064666
4509,2,3616.6539531172075
4827,3,3916.3251753470763
5797,1,4552.146408933976
3831,1,3180.2520776967685
3733,1,2707.5179810710533
4333,1,3016.2921789963266
4664,1,3245.21555826284
4572,1,3024.55868230183
3132,1,2252.3625688885454
4230,2,2805.9557331046426
4162,2,2507.115961289057
4247,3,3327.380665203091
3879,3,2763.0256735986177
3861,3,1958.8962966573954
4093,2,2057.33935603503
3800,3,2131.0541768594185
5546,1,3551.949324895473
3479,1,2334.0319986810914
3077,3,2201.7682446747394
6655,3,4713.620912083484
6363,4,5107.622813158072
5235,4,4152.446440620815
5335,4,4463.147695619309
3122,3,2447.8627123457186
3315,4,2839.5734959964248
1421,0,1111.5365667683336
3343,4,2708.7261694985536
7871,4,6107.458851436937
1352,0,1142.749755312433
3324,2,960.9345619243724
507,0,146.90235907790037
6020,1,2950.45912973136
4160,1,2093.1638590285143
5667,1,3375.485944143737
3140,1,2374.379804313234
3317,1,2059.9292131034604
3093,1,2056.558404655438
3761,2,2684.122505497511
2345,2,1873.3974787979034
2225,2,1769.5028809543728
2353,3,1787.7437376058992
2290,1,1729.1547704427583
3946,3,3096.44329467301
1843,3,1383.0995351638946
2811,2,2205.6576810154547
3074,3,2388.807648298072
2480,2,1826.6061665064665
6121,1,3942.7981578148474
3128,2,2116.7154547457944
5067,2,3660.200046904977
2058,2,1679.5438095289753
4930,2,3878.698806712368
5964,1,4289.92781121808
3816,2,2874.547261085452
2648,1,1856.9781328200104
5947,1,3960.7945644188358
1806,3,1138.3292165181394
6315,2,3829.2715018970293
4513,2,2926.855465137717
4378,1,2845.5970527390027
4710,2,3556.414909051247
3518,1,2659.210597097476
3576,1,2556.977529184251
4008,1,2737.954522169869
5156,1,3771.898368176158
3427,1,2635.4080943173954
4222,2,3241.785588131181
5108,1,3684.5807191393246
2910,2,2097.7174595796882
4642,1,3100.1778182602475
3793,1,2783.068293118184
6429,1,4526.369993523993
4974,2,3648.9761788608703
3919,2,2980.539293795804
5318,2,4100.136942357348
6790,2,4462.015191619177
5837,3,4437.860943478575
3261,4,2774.849707202271
6342,2,4891.747961287715
4799,2,3781.419173228018
5435,2,4225.362409076892
4032,2,3058.059469990108
3634,1,2666.196036113029
3927,1,2285.9465968349177
3792,2,2589.79933029178
6346,2,4542.3058966198305
3751,2,2707.1244361982795
7481,2,5659.244406056056
2914,3,2253.6579341591523
3462,1,2494.874702438256
4030,2,2881.3886501411025
4097,1,2512.5883766056386
6617,1,4642.042872586668
1428,2,1208.4716910543336
5158,1,3454.0233349668497
1932,3,1538.2254386161144
3977,2,3108.3943295002127
3819,2,2968.1158211242896
2623,3,2034.4862101962178
3585,2,2839.193894781842
3590,2,2873.5835129515217
4095,2,3228.356607890414
2902,3,2056.40440407226
3807,3,3029.399832971796
4755,3,3205.7926365367666
2536,3,2012.5806747944016
5758,2,4166.191574709678
4105,2,3292.299195116361
3831,2,2938.737745104869
6980,2,5576.253476336617
4122,2,3056.1256382418587
4711,2,3761.4062010070884
6552,2,4875.62771785697
1904,2,1446.190838112418
3765,4,3198.1190286902865
3417,4,2906.31301059712
5154,4,4374.313868713132
3442,4,2933.7831660613533
1483,4,1255.968334612728
4291,4,3643.8258815742633
4232,4,3601.3465621447885
5882,4,4982.772724628107
4839,4,3856.1546915982367
5019,4,4258.9705862295
3782,4,3215.6551852915445
4281,4,3652.1833965576984
5146,4,4378.772528436459
5048,4,4299.338829998984
6165,4,5281.14466041562
6476,4,5501.967867344348
7182,4,5804.236507555993
2460,4,1956.374454177304
2735,4,2169.0843022148388
3923,4,3344.5140788579442
1055,0,829.1373152680216
4491,4,3816.8819255235335
2707,4,2306.339376784724
6338,4,5399.478868685965
6091,4,5191.294330933079
3142,4,2681.7095492898957
6398,4,5456.322304977841
3694,4,3155.761877431565
3132,4,2673.945601459077
4185,4,3566.1778711915326
5595,3,4241.92815634043
2983,3,2255.9466540481694
3800,3,2771.844983539806
5548,3,4134.144511422146
2148,3,1562.3852631680688
5514,3,3988.7992474016037
6339,3,5067.10663713675
4209,4,3571.7557779148115
2921,4,2486.705439922512
4115,4,3500.4457890830436
6784,3,5055.189736253405
3809,3,2791.499401277821
5053,3,3755.7775288069606
2585,3,1931.6510295877322
2413,4,2026.366298607214
4346,4,3700.124312086001
6611,3,5177.188441814281
5573,4,4748.102037555686
6663,3,5136.357791113859
5240,3,4000.0634588264606
4383,3,3386.5727446772407
4838,4,4118.432965375117
3473,4,2956.8178458956786
4838,4,4120.379227068319
3116,3,2535.113151701003
5913,3,4753.185348463458
5993,4,5093.928367451777
4865,4,4139.182845302711
2496,4,2120.5791694301242
5754,4,4869.521735701791
3116,3,2295.87290372666
3734,3,2912.1699584484973
5456,3,4144.682015553923
6225,3,4907.7921868138355
3714,4,3138.674834008324
2483,4,2101.9026725449366
4900,4,4149.937884436401
3692,4,3078.822950286237
4371,4,3482.1629192103874
2319,4,1927.9228838368974
2570,4,2136.0799210317637
1852,4,1482.4103773136364
5542,3,4165.115101424805
4237,4,3548.0302990313608
4565,4,3647.2494078314685
4002,4,3201.631677461236
1816,4,1500.8855519352692
7117,4,5761.342453760566
6596,4,5616.822739467923
5269,4,4463.5978573492275
5126,3,3932.00286623191
3974,3,2988.383961717717
6228,3,4836.306022621858
5520,4,4536.741492321869
5079,4,4322.780930422133
3605,4,3071.48335180992
4210,3,3150.0926757050233
5341,4,4530.882691559214
3350,4,2840.8649279243164
5039,3,3879.88634910705
3926,3,3084.2881244932223
3692,4,3143.566534389187
6248,3,4960.412927682357
5230,4,4453.2447479195425
723,0,572.0650353828106
4198,4,3558.9894546493506
3114,4,2649.6171463292194
4501,4,3846.2059605676914
6090,4,5184.779564967404
6509,4,5546.958461428985
4744,4,4060.994214005843
3715,4,3183.871004876456
3952,4,3361.6793136442056
3819,4,3262.7621652082357
3060,3,2417.8495629003705
2995,3,2362.11954790759
5660,2,4475.370497380223
4273,2,3108.6886632867645
3951,3,3182.6443216971993
5497,4,4586.115198445246
6086,4,5019.335228194725
4240,4,3532.14444396167
3554,4,3023.670577345848
6082,4,5178.581901010748
4310,4,3666.203907339708
4373,4,3565.190480080024
3871,4,3290.3262455373015
5752,4,4925.278904149895
3218,4,2733.5184352008982
4953,3,3620.7322482182635
2142,2,1119.597352213188
2792,2,1902.6847229608022
8593,4,7203.911837189525
5574,4,4739.476997072558
6363,3,4654.633050547723
5223,3,4217.730562413617
5397,3,3916.5210672252115
5257,4,4272.662231292753
6735,4,5434.918622087393
5934,4,4717.788239967773
5418,4,4312.482638067753
6501,4,5565.175154800094
6319,4,5365.380633505985
3305,4,2629.8401441526044
4795,4,3800.282593103664
5053,4,4292.336173510057
2535,4,2022.9910691863206
6078,3,3739.789005397917
905,0,546.9425379719214
739,0,611.5497490857301
6435,4,5458.8654453435665
2566,3,1312.414063896841
6881,4,5778.307926774636
3556,0,2455.4271964972268
2421,4,2048.6894544280517
2957,3,1693.071081770125
957,0,569.2953564798955
5668,1,3715.0888539578636
5733,1,3600.5177303303576
1173,0,633.3016961731438
4176,1,2600.9669718053888
6184,1,4050.4218482188317
5274,1,3666.331354638236
3658,1,2507.0194553796764
3983,1,2598.043275354569
6962,1,4338.3223010623215
3034,1,1767.6978522682841
4660,1,2836.3633842935337
6473,1,4760.821980325501
3367,1,2164.570771216115
3528,1,2370.6764995523117
3222,1,2301.771513613356
4735,1,3210.089615463981
4810,1,3219.003072870883
4055,1,2801.6719007568654
2671,1,1882.2895910841512
3957,2,2919.6210945182247
7582,1,5166.750023795018
3116,1,2160.2521153303096
4764,1,3272.136003260615
3315,1,2262.691802116518
3600,1,1684.0841538798004
6188,0,3350.8918779932537
11543,3,7164.6800255184635
2141,2,1696.8119358342635
2679,1,2159.4068504442325
5011,2,3684.7152908952467
5458,2,3973.2030474588905
4736,2,3490.7577916357604
5117,2,3668.3341329909276
5222,2,3175.1062353600805
9824,2,6011.124185849514
1570,2,661.7978659611173
1512,2,705.5027471470812
3412,3,2271.648270478474
5298,1,3152.620846580889
6737,1,3954.7537465710266
1518,1,1020.7335828972566
3297,2,2341.114998468294
4974,2,3305.601387728306
1300,0,836.6402976437116
2939,3,2023.8307839684535
5640,2,4056.30140993048
5871,2,4271.002199988814
4139,3,3236.6905918216876
6713,3,5244.438643443812
4039,3,3085.2612930160267
6081,3,4670.610514253659
6133,2,4545.866404655351
3303,1,2413.7914733206235
1913,1,1383.6606336470131
3722,1,2399.643820407904
4529,1,3017.1196333494668
3692,1,2342.3193975943095
4327,1,2510.971955415706
2819,1,1700.158470285311
5866,1,4299.837190231311
3599,1,2555.3184769760733
6509,1,4372.297346112863
4165,1,2624.8697561825293
2729,1,1710.9508448161175
10416,2,6817.120526839264
5487,1,3630.269618791762
3964,2,2679.65204137187
1549,2,1033.6661156558857
6976,2,5297.968051478853
2590,1,1764.954175894104
4912,2,3735.4848967756
3295,1,2334.169755976626
6149,1,3982.7610765918766
5671,2,3956.276940382674
3144,3,2087.724221720788
4666,2,3758.2004817893985
5176,3,3735.855959178979
3311,3,2239.645676134606
2173,3,1506.73524296608
2626,3,1753.5671842755967
300,0,179.7933237929467
452,0,268.38232227073496
3403,3,2055.026931472705
4014,1,1843.5905063839816
276,0,139.97341059192885
1019,0,499.82649677713687
4096,3,2998.0879432763045
5954,4,5045.285863290925
4584,4,3768.8116667718905
4123,3,3150.198617766998
2154,3,1671.869324750486
6592,3,4227.657923721637
2447,3,1754.7403320688093
410,0,250.2681538510837
5061,3,3428.624176014701
3379,3,2395.9444680895117
5396,3,3934.67956961385
5077,3,3799.140819242423
2720,3,1812.4641177272
491,0,327.468587805255
3391,3,2420.749476191482
7129,2,5379.642902652144
3152,2,2356.2115144266204
6382,2,5033.949722018787
4032,2,3043.890149520996
1816,3,1354.0231243831436
3087,3,2367.5403601839207
2619,2,1914.6792407816063
6310,3,5032.34761531991
5248,4,4390.076998574601
2538,4,2125.9468419463183
4379,4,3433.9967921844154
5256,2,3077.7928293765353
2657,3,1923.0952564092759
2901,2,1632.822754116688
3568,4,3034.979314493904
3113,4,2642.039771783407
4214,3,3191.3468561268855
4733,4,4023.820674142884
3068,3,2341.075857483619
4079,3,3148.455812704338
5968,4,5080.6771877636265
3879,4,3305.677042845757
4898,3,3590.7002533327836
5658,4,4667.234069911977
1752,3,1166.165746516602
6920,0,4441.186944824693
1369,3,877.5547277082721
4969,3,3659.293282166365
5656,3,4316.229784148081
2754,4,2331.5274951547444
2745,3,2087.0187236334914
6393,3,5077.561663347036
1882,4,1600.0998007085452
5164,3,4000.6821790371123
5089,3,3880.4210286604703
3862,3,2951.5061145083587
2266,3,1692.84861446081
6241,2,4530.327055819633
6273,1,4439.235927301052
6509,1,5039.686367361628
5414,4,4584.828116688155
6879,4,5815.896964470451
115,0,69.61918319932248
514,0,322.7377646174361
856,0,401.66581811712143
2343,0,1773.8437463806972
0,0,0.0
0,0,0.0
2,0,1.0332189128147506
149,0,91.49450190195314
0,0,0.0
0,0,0.0
0,0,0.0
125,0,81.94629170328358
13,0,7.150355481229067
161,0,119.32470507430558
45,0,34.09019472574526
239,0,173.70609114519965
505,0,353.4328923714233
1,0,0.7575598827943392
167,0,92.56636262689936
0,0,0.0
30,0,20.815052735409296
4,0,2.835853486321364
8,0,4.998890348574306
169,0,122.46573011769475
0,0,0.0
20,0,12.040935408849684
4,0,2.9463648482900147
0,0,0.0
1260,0,849.0072286069151
61,0,43.2456182127827
0,0,0.0
0,0,0.0
0,0,0.0
3966,2,1945.9563349738216
4845,2,2965.39385295885
4563,3,3215.519246159593
4789,2,2733.2915291147656
6777,2,4487.468137908511
2320,2,1201.3133398563336
8905,0,5041.234747520362
5598,2,3847.613972712547
7481,1,5407.794746706749
1171,0,613.220436146302
9264,1,7504.655493313972
7834,2,5255.509241430963
5890,2,4242.864007649172
9617,1,5482.18909127474
6384,1,3253.9358225628316
5623,2,3458.8596526331557
4591,1,3063.1708799151247
4867,1,3356.8127152065103
4829,1,3343.3452815060577
9998,3,7323.109382159356
6202,1,4791.519615911341
8401,1,5498.260332254966
4967,2,2724.075288407696
2472,4,2086.6608307154825
2556,4,2167.67218734131
2204,4,1786.6465368705765
5565,4,4535.159326783752
4457,3,3575.5356021282732
6885,4,5580.86055761171
6174,4,5248.452871935091
7275,4,6169.298721372987
4778,3,3711.8682852279226
5399,4,4578.932726108717
1485,4,1255.987197031863
6067,4,5145.83176816199
3881,4,3290.403054270372
5337,4,4519.03439421906
5870,4,4948.47504181097
6101,4,5165.7986206389405
6477,3,4974.33132446613
3636,4,3088.6020432253904
3688,4,3125.055205062005
5596,4,4755.279997933493
5084,4,4291.584566085622
5532,4,4699.88059077569
4024,4,3362.8333904687042
6974,1,4738.372767592598
3866,2,2755.892542430851
3521,4,2490.5218595574715
4899,4,3501.5155493251277
2943,4,2102.222827908653
6818,4,4887.14129777444
2888,4,2080.172716440954
4288,4,3651.238042668573
2262,4,1915.9608118415786
4393,4,3551.0160175754977
3173,4,2431.370269568569
3142,4,2457.2437645101318
5747,4,4658.374329416874
4867,4,4144.391700306458
5257,4,4460.947641670797
4854,0,3536.775061712785
1979,4,1683.658723710018
5107,4,4323.791257171599
5348,4,4539.244904495363
3991,4,3391.6239461774176
5411,4,4564.357755705185
4051,4,3460.3011969978384
4290,4,3600.6496038093323
6077,4,5163.426485860106
4278,4,3632.3134484949255
2162,2,1809.4613426780575
3074,4,2595.4828734912244
4255,4,3605.665615423706
998,0,655.0275761577061
2225,4,1815.6428113803297
1716,4,1369.176264944395
3080,4,2417.1968741589594
0,0,0.0
3711,2,2339.2290993304846
2601,1,1240.038837644615
3246,1,1555.971664725392
3579,2,1883.585911537653
2585,2,1272.525792913898
1754,0,703.278353637324
2393,1,889.2166222477172
3971,1,1831.303953516124
4088,2,2571.5797553355774
3277,2,2362.9097703736925
4076,2,3154.5190193397098
6543,2,4188.181237483711
5779,1,4242.098141999726
5585,2,2866.3747126008334
1660,2,776.733443800679
4081,2,2464.0528667697786
1887,3,1054.5923270396781
5161,3,3276.725889385645
3741,2,1431.8136474553382
3075,2,1390.2678223008138
5503,2,4099.556632485502
4274,3,3256.3827079735524
6189,2,4800.577037157226
5285,1,3754.8790579739575
3959,2,2614.925040931521
1967,2,927.6265259883232
0,0,0.0
3321,2,2099.6796156428873
1677,1,1006.8739408552723
8376,2,6353.890297445612
4351,2,3159.8623508190044
1990,1,1074.4246640115757
8341,2,6334.626077606812
1670,1,784.0412352478247
7537,2,5827.907166413042
3118,1,1760.9916451380225
5445,1,3945.305308279908
5578,1,3526.7120468703033
4963,1,3481.550434129819
3274,1,2289.7697875059703
5564,2,4354.925624440365
2894,1,1960.6110020210049
4583,3,3265.3567872636504
4078,2,3066.5739703852837
3973,2,2714.1399154808764
3667,1,1683.6239709514978
7635,2,4798.531401841164
12461,2,7986.378629962852
3580,1,2608.107224150956
3658,1,2691.877909597019
2161,1,1549.1592325835627
5464,2,4101.459920167012
4654,2,3376.4329821526685
2938,1,2152.95559313984
2965,1,2080.285875333736
3583,1,2520.009312412298
3964,1,2685.1577061832927
2471,2,1944.3988342292148
2504,1,1823.844508307236
3899,1,2547.6303881204444
3906,1,2748.9836178471783
6434,1,4088.2939370964023
5679,1,3864.7416812252955
4065,3,2810.2731366460816
5217,1,3836.209848117489
2382,1,1106.7630591749182
7257,1,4538.930057054489
3571,1,1946.9734653325456
5467,1,3436.741668603768
9043,1,6204.140160139282
6192,3,4517.089369172602
12441,1,8367.182098824005
1631,0,1011.7539218553254
6872,1,4895.2864045316455
2182,2,945.3538649192684
4891,2,3280.9814290021664
3285,1,2483.0889174147833
1806,1,528.3797084108552
2861,2,1721.00411364926
1189,0,489.6563720745735
3288,2,1444.9040276384023
2304,2,760.5302390557442
7717,3,5821.519563619876
1887,1,1107.500391962082
8349,2,6216.266209145011
3525,2,2906.465117307106
3226,2,2445.6344943865383
6221,2,4688.729891916608
3829,2,2957.6977851919814
6448,1,5250.8685595374745
4219,1,2995.9458306136767
3729,1,2710.039054894024
6331,1,4590.004216089941
5602,1,3302.7200554971114
5560,1,3397.0798619570865
5036,1,3092.7815300948796
5138,1,3478.593277452026
2967,3,2309.8877706765898
2297,1,1838.0088745684723
2484,3,1897.912531295955
5392,3,4174.0982900824
2477,3,1776.7177510738343
3466,1,2246.103459226361
3640,2,2647.001795827911
4627,1,3153.493423294901
4037,1,1970.4026213825246
3098,3,1665.471951640491
4066,3,2684.529879652029
4137,3,3007.839730975246
1157,2,684.6145984207932
5814,1,2567.293890341411
5964,3,4050.234375035582
4270,2,3237.5026396896906
4492,2,3257.9921309762003
4183,1,2855.5453220563077
6749,3,5079.600847611327
5009,2,3819.520883537468
3808,2,2946.67056955632
5736,2,3820.394353124098
3870,1,2623.8881233186817
3296,1,2259.3864158409433
6411,4,5397.297873766897
3781,4,3091.8778565162243
4509,1,3554.8334637833523
10104,0,5987.309860198418
5725,3,3295.9165420955246
4645,1,3090.734079012023
10341,2,7596.263679842095
6044,1,4175.785018959459
6309,1,4516.659732478822
2897,1,1900.707817199284
5109,1,3806.8595985078045
3527,2,2218.8610033865966
6041,1,4882.501004147446
3571,1,1237.827172651743
1646,3,827.8358121565035
5148,4,4232.724767741607
1869,4,1579.6620919077602
3702,4,3136.0377058077365
1835,4,1551.3731841131282
1796,4,1521.204292159926
4351,3,3051.609339281872
3388,4,2884.9802918919827
2187,4,1862.8891907867464
2556,4,2170.2373826160765
1790,4,1517.6738793673644
1646,4,1395.730708956911
2869,4,2428.022283500492
4858,3,3734.2079809357865
2239,0,1834.346924831125
3167,3,2494.460163246049
4992,4,4237.028914590189
2849,4,2421.4322173263226
1599,1,997.1611349891814
4067,4,3436.8709180518895
5324,3,4299.291118952728
1544,4,1311.412714566265
4609,2,3044.0492353704785
4043,2,3082.507582474902
4597,2,3449.6873307649353
5202,2,3591.4589287667513
2488,3,1775.4216093376185
2404,2,1820.8644073350988
2045,2,1376.6447782770902
1611,0,1173.1475172152236
